image_index,label,mineral,format,file_size,mode,image_width,image_height,brightness,contrast,aspect_ratio
263,1,Silver,JPEG,168420.0,RGB,900.0,675.0,0.6096716275316711,0.1891697814129935,1.3333333333333333
264,1,Proustite,JPEG,143338.0,RGB,800.0,533.0,0.2047041717249751,0.2634608363702274,1.50093808630394
266,1,Acanthite,JPEG,142008.0,RGB,1000.0,750.0,0.603032920261438,0.1582898881299491,1.3333333333333333
267,1,Proustite,JPEG,108078.0,RGB,800.0,533.0,0.3056142258028914,0.2803118171418288,1.50093808630394
268,1,Pyrargyrite,JPEG,114947.0,RGB,800.0,531.0,0.5076462741405414,0.2013804575809991,1.5065913370998116
269,1,Proustite,JPEG,158926.0,RGB,700.0,542.0,0.2485916152438835,0.1863279893198515,1.2915129151291511
270,1,Proustite,JPEG,66956.0,RGB,337.0,600.0,0.6063056185876924,0.3877650703917445,0.5616666666666666
271,1,Pyrargyrite,JPEG,162774.0,RGB,800.0,571.0,0.2489425157103121,0.2466076584492888,1.4010507880910683
272,1,Silver,JPEG,203558.0,RGB,800.0,533.0,0.2759302597211491,0.279511011459067,1.50093808630394
273,1,Silver,JPEG,138922.0,RGB,800.0,533.0,0.5068376834786447,0.2922201103761419,1.50093808630394
274,1,Silver,JPEG,191157.0,RGB,640.0,445.0,0.2534833113020489,0.2148797764679096,1.4382022471910112
275,1,Freibergite,JPEG,140483.0,RGB,640.0,480.0,0.3152376046772875,0.1994049117244927,1.3333333333333333
276,1,Polybasite,JPEG,171732.0,RGB,900.0,631.0,0.5257795110296276,0.1639019508742487,1.4263074484944531
277,1,Silver,JPEG,153629.0,RGB,800.0,533.0,0.466478350439613,0.2909385170292579,1.50093808630394
278,1,Silver,JPEG,72146.0,RGB,332.0,600.0,0.8740287424206632,0.1980656174280302,0.5533333333333333
279,1,Silver,JPEG,71251.0,RGB,600.0,532.0,0.7243012310187233,0.3826137894563574,1.1278195488721805
280,1,Silver,JPEG,72482.0,RGB,588.0,750.0,0.8619790671824286,0.2799056997098137,0.784
281,1,Silver,JPEG,66431.0,RGB,483.0,600.0,0.7734421169433956,0.3648909023399659,0.805
282,1,Acanthite,JPEG,68621.0,RGB,600.0,530.0,0.7007742261684549,0.3816215864537671,1.1320754716981132
283,1,Silver,JPEG,23123.0,RGB,343.0,700.0,0.0971323059836179,0.1956868162083107,0.49
284,1,Silver,JPEG,16171.0,RGB,453.0,700.0,0.0362983533369197,0.1402432192671406,0.6471428571428571
285,1,Silver,JPEG,14723.0,RGB,293.0,700.0,0.0539029837190849,0.1628671126053594,0.4185714285714286
286,1,Acanthite,JPEG,23568.0,RGB,400.0,309.0,0.6126053366330352,0.3549609980821294,1.2944983818770226
287,1,Pearceite,JPEG,71094.0,RGB,832.0,640.0,0.343252144607843,0.2055270852714421,1.3
288,1,Pearceite,JPEG,96911.0,RGB,893.0,640.0,0.3214503052060689,0.1653506728937501,1.3953125
289,1,Stephanite,JPEG,97689.0,RGB,800.0,548.0,0.3000383122226992,0.2137704303555524,1.45985401459854
290,1,Stephanite,JPEG,78116.0,RGB,800.0,533.0,0.407646966854284,0.2608127810787835,1.50093808630394
291,1,Silver,JPEG,80349.0,RGB,571.0,768.0,0.4813612813776998,0.1643765230384929,0.7434895833333334
292,1,Silver,JPEG,102696.0,RGB,654.0,823.0,0.5265964992348727,0.2137704898787554,0.7946537059538274
294,1,Polybasite,JPEG,43837.0,RGB,640.0,480.0,0.515266250510621,0.2341447203642601,1.3333333333333333
296,1,Silver,JPEG,120212.0,RGB,490.0,500.0,0.3800837134853939,0.1926080409938401,0.98
297,1,Silver,JPEG,119300.0,RGB,680.0,510.0,0.4090910283375171,0.250321422167238,1.3333333333333333
298,1,Silver,JPEG,40657.0,RGB,640.0,480.0,0.3585149867238562,0.2429873824804769,1.3333333333333333
299,1,Silver,JPEG,26044.0,RGB,640.0,480.0,0.2643521624795751,0.2023358634379489,1.3333333333333333
300,1,Miargyrite,JPEG,126215.0,RGB,900.0,675.0,0.6793630275155329,0.2120312846971135,1.3333333333333333
301,1,Miargyrite,JPEG,118488.0,RGB,900.0,675.0,0.4951020995723391,0.2222540063617627,1.3333333333333333
302,1,Miargyrite,JPEG,156019.0,RGB,900.0,675.0,0.5951451432260149,0.200668536963765,1.3333333333333333
303,1,Silver,JPEG,66240.0,RGB,284.0,600.0,0.9425285832642916,0.1679706919844972,0.4733333333333333
304,1,Silver,JPEG,32131.0,RGB,403.0,600.0,0.8143942327965098,0.3015322146238169,0.6716666666666666
305,1,Silver,JPEG,75564.0,RGB,560.0,800.0,0.532643207282913,0.257187675597959,0.7
306,1,Proustite,JPEG,261753.0,RGB,900.0,714.0,0.319687617094768,0.2054683439086116,1.2605042016806722
307,1,Stephanite,JPEG,297228.0,RGB,900.0,747.0,0.3383086740571582,0.2194143931709798,1.2048192771084338
308,1,Proustite,JPEG,91422.0,RGB,800.0,674.0,0.5398301186943619,0.2471301288689313,1.1869436201780414
309,1,Silver,JPEG,104519.0,RGB,636.0,800.0,0.6492413753237144,0.2208857472784745,0.795
311,1,Pyrargyrite,JPEG,61220.0,RGB,540.0,713.0,0.4608691985443079,0.3026499496691177,0.7573632538569425
312,1,Proustite,JPEG,86562.0,RGB,799.0,585.0,0.3910260458386793,0.2484282744463743,1.3658119658119658
313,1,Silver,JPEG,64821.0,RGB,468.0,800.0,0.4845260914194738,0.2405003384507958,0.585
314,1,Stephanite,JPEG,91902.0,RGB,650.0,800.0,0.4881199321266969,0.2969213177761308,0.8125
315,1,Acanthite,JPEG,21024.0,RGB,305.0,400.0,0.5820473802635809,0.277926930939435,0.7625
316,1,Silver,JPEG,124351.0,RGB,795.0,800.0,0.5655554384017757,0.27488700730888,0.99375
317,1,Polybasite,JPEG,101350.0,RGB,689.0,800.0,0.4115687910868266,0.2487469395746729,0.86125
318,1,Silver,JPEG,108749.0,RGB,692.0,800.0,0.5620646817975744,0.2701089562733495,0.865
319,1,Silver,JPEG,80204.0,RGB,704.0,800.0,0.6192237076648843,0.2325700065685601,0.88
321,1,Silver,JPEG,71316.0,RGB,536.0,600.0,0.2928286874451273,0.2949349024565559,0.8933333333333333
322,1,Silver,JPEG,73938.0,RGB,409.0,600.0,0.4671246464355912,0.3090360697690431,0.6816666666666666
323,1,Acanthite,JPEG,75238.0,RGB,598.0,600.0,0.4604104750038254,0.2914029117444857,0.9966666666666668
324,1,Pyrargyrite,JPEG,73338.0,RGB,600.0,522.0,0.5775068740139735,0.2179813022546668,1.1494252873563218
325,1,Silver,JPEG,53194.0,RGB,600.0,485.0,0.4958211306515733,0.3231236750155696,1.2371134020618555
326,1,Silver,JPEG,51316.0,RGB,500.0,542.0,0.5924062513566312,0.2505533864876614,0.922509225092251
327,1,Acanthite,JPEG,44931.0,RGB,330.0,600.0,0.5829527827292534,0.291097755756838,0.55
328,1,Proustite,JPEG,78542.0,RGB,800.0,600.0,0.3935261846405231,0.1861191418767167,1.3333333333333333
329,1,Proustite,JPEG,86088.0,RGB,804.0,603.0,0.2741680987964933,0.2184938617075394,1.3333333333333333
331,1,Acanthite,JPEG,57036.0,RGB,799.0,546.0,0.6090069762380741,0.2648813299705215,1.4633699633699633
332,1,Silver,JPEG,28407.0,RGB,452.0,800.0,0.7019929941002949,0.2361167180904512,0.565
333,1,Silver,JPEG,92523.0,RGB,715.0,800.0,0.6236443096119565,0.2730153261373181,0.89375
334,1,Proustite,JPEG,323407.0,RGB,900.0,669.0,0.3967380442959444,0.2024806804101432,1.345291479820628
336,1,Pyrargyrite,JPEG,124114.0,RGB,900.0,675.0,0.5898915839586863,0.2329175565545632,1.3333333333333333
337,1,Miargyrite,JPEG,304357.0,RGB,733.0,305.0,0.5127682741738925,0.2366696521594478,2.40327868852459
338,1,Silver,JPEG,48507.0,RGB,640.0,480.0,0.7529940257352941,0.1545797535546156,1.3333333333333333
339,1,Silver,JPEG,60513.0,RGB,354.0,650.0,0.5005999437584682,0.2420745508346192,0.5446153846153846
340,1,Acanthite,JPEG,44987.0,RGB,462.0,575.0,0.674343212910988,0.2849619417322021,0.8034782608695652
341,1,Proustite,JPEG,231534.0,RGB,900.0,607.0,0.3121040654958671,0.2218061521395844,1.4827018121911038
342,1,Silver,JPEG,48886.0,RGB,429.0,544.0,0.6730266633597084,0.2692049329597119,0.7886029411764706
343,1,Silver,JPEG,82787.0,RGB,520.0,650.0,0.4098715164172177,0.2907350741823112,0.8
344,1,Silver,JPEG,28994.0,RGB,500.0,267.0,0.730457604465007,0.3082721691925369,1.8726591760299625
345,1,Pyrargyrite,JPEG,64859.0,RGB,702.0,471.0,0.6335395275572621,0.2308156148081841,1.4904458598726114
346,1,Silver,JPEG,50351.0,RGB,624.0,318.0,0.629615874732412,0.2194151096184803,1.962264150943396
347,1,Silver,JPEG,65123.0,RGB,517.0,656.0,0.6586227055807934,0.2557947626377,0.788109756097561
348,1,Acanthite,JPEG,39962.0,RGB,401.0,700.0,0.6378827441200918,0.3773193330858588,0.5728571428571428
349,1,Silver,JPEG,33471.0,RGB,440.0,750.0,0.0394912061794414,0.136413024595966,0.5866666666666667
350,1,Silver,JPEG,109390.0,RGB,429.0,1024.0,0.8697175909262309,0.2773720434730432,0.4189453125
351,1,Silver,JPEG,194764.0,RGB,900.0,606.0,0.2688368242052963,0.1999316676836204,1.4851485148514851
352,1,Silver,JPEG,50992.0,RGB,309.0,599.0,0.6733799516316351,0.2757547147810668,0.5158597662771286
354,1,Acanthite,JPEG,38440.0,RGB,398.0,407.0,0.4799628048223969,0.2425709490189517,0.977886977886978
355,1,Stephanite,JPEG,47737.0,RGB,432.0,444.0,0.6373874896137969,0.2739187872153925,0.972972972972973
356,1,Silver,JPEG,42161.0,RGB,800.0,600.0,0.5310962745098038,0.2634894837563704,1.3333333333333333
357,1,Pyrargyrite,JPEG,18398.0,RGB,322.0,342.0,0.8021807858663423,0.2310511513674853,0.9415204678362572
358,1,Silver,JPEG,32047.0,RGB,600.0,539.0,0.9704304994725164,0.1522500009629571,1.1131725417439704
359,1,Proustite,JPEG,66284.0,RGB,604.0,582.0,0.6365240868883455,0.3846321225981162,1.0378006872852237
360,1,Silver,JPEG,40297.0,RGB,600.0,450.0,0.3750764705882353,0.2617207381179209,1.3333333333333333
361,1,Silver,JPEG,38473.0,RGB,600.0,450.0,0.2778588961510531,0.1664036907136788,1.3333333333333333
362,1,Acanthite,JPEG,66952.0,RGB,600.0,353.0,0.8318522838786129,0.2497214594003603,1.69971671388102
363,1,Silver,JPEG,31158.0,RGB,295.0,400.0,0.8127975407111999,0.2580781392581963,0.7375
364,1,Silver,JPEG,84519.0,RGB,638.0,492.0,0.5861947656448722,0.2561459175310484,1.2967479674796747
365,1,Pyrargyrite,JPEG,68904.0,RGB,429.0,593.0,0.6180972198232391,0.2196754602505222,0.7234401349072512
368,1,Chlorargyrite,JPEG,116262.0,RGB,640.0,480.0,0.4364184283088237,0.1762924060808621,1.3333333333333333
369,1,Proustite,JPEG,119150.0,RGB,640.0,480.0,0.5227517871732028,0.1457885573984713,1.3333333333333333
370,1,Chlorargyrite,JPEG,51251.0,RGB,637.0,479.0,0.701972094442402,0.1800211290651621,1.3298538622129437
371,1,Silver,JPEG,62876.0,RGB,640.0,480.0,0.510502374387255,0.1742298878445148,1.3333333333333333
372,1,Silver,JPEG,56650.0,RGB,640.0,480.0,0.5246122089460785,0.1719407768708634,1.3333333333333333
373,1,Proustite,JPEG,69429.0,RGB,449.0,640.0,0.3848597919123105,0.2241859339466532,0.7015625
374,1,Proustite,JPEG,49275.0,RGB,900.0,675.0,0.5684021754216091,0.1008990821608912,1.3333333333333333
375,1,Silver,JPEG,34374.0,RGB,640.0,480.0,0.3446656326593137,0.1530925399557172,1.3333333333333333
376,1,Proustite,JPEG,67396.0,RGB,640.0,480.0,0.4918845486111111,0.2034232930988334,1.3333333333333333
377,1,Silver,JPEG,122980.0,RGB,530.0,625.0,0.5678325889752128,0.3018002238145235,0.848
378,1,Silver,JPEG,839633.0,RGB,1023.0,893.0,0.4053707356452087,0.2456841935857231,1.1455767077267638
379,1,Acanthite,JPEG,101485.0,RGB,502.0,709.0,0.4655724071274845,0.1923167904893383,0.7080394922425952
380,1,Silver,JPEG,77715.0,RGB,447.0,700.0,0.4300138238740686,0.2899833385177903,0.6385714285714286
381,1,Silver,JPEG,27659.0,RGB,256.0,400.0,0.7440987668504901,0.3385964295886793,0.64
382,1,Silver,JPEG,81160.0,RGB,547.0,485.0,0.6398612273647277,0.2468093929857321,1.1278350515463915
383,1,Silver,JPEG,133049.0,RGB,635.0,650.0,0.615166404199475,0.2522028540841039,0.9769230769230768
384,1,Silver,JPEG,74501.0,RGB,404.0,599.0,0.654899384173908,0.2315307570503468,0.674457429048414
385,1,Chlorargyrite,JPEG,84457.0,RGB,800.0,600.0,0.5621155637254901,0.1221717280090309,1.3333333333333333
386,1,Silver,JPEG,21112.0,RGB,146.0,600.0,0.7127959978511953,0.1782326389915503,0.2433333333333333
387,1,Silver,JPEG,46189.0,RGB,282.0,799.0,0.6155636069213897,0.2779668522434998,0.3529411764705882
388,1,Polybasite,JPEG,124900.0,RGB,800.0,575.0,0.5156838363171355,0.2023052100619915,1.391304347826087
389,1,Silver,JPEG,134387.0,RGB,800.0,683.0,0.6431976215083398,0.2743106017926154,1.171303074670571
390,1,Silver,JPEG,94086.0,RGB,612.0,595.0,0.6168510926092853,0.316147268322073,1.0285714285714285
391,1,Silver,JPEG,102578.0,RGB,510.0,800.0,0.6115327662437525,0.284740773672256,0.6375
392,1,Silver,JPEG,99325.0,RGB,681.0,800.0,0.6776876925513228,0.3072800473640011,0.85125
394,1,Stephanite,JPEG,151593.0,RGB,900.0,600.0,0.289553841684822,0.2296323249876037,1.5
396,1,Silver,JPEG,129111.0,RGB,960.0,640.0,0.3005939733966504,0.1927796450311205,1.5
397,1,Pyrargyrite,JPEG,61788.0,RGB,479.0,576.0,0.6797217759175118,0.3612064093168173,0.8315972222222222
398,1,Acanthite,JPEG,72453.0,RGB,601.0,576.0,0.745562939309575,0.2749739523384207,1.0434027777777777
399,1,Silver,JPEG,76800.0,RGB,650.0,478.0,0.5975510327722978,0.1740833703270445,1.3598326359832635
400,1,Silver,JPEG,107679.0,RGB,625.0,505.0,0.5358214808774996,0.2291403805679388,1.2376237623762376
401,1,Acanthite,JPEG,43113.0,RGB,334.0,500.0,0.6313176235763768,0.3183745272639021,0.668
402,1,Silver,JPEG,46723.0,RGB,400.0,396.0,0.4688948801742919,0.288946958376598,1.0101010101010102
403,1,Silver,JPEG,92806.0,RGB,679.0,750.0,0.1238136359698518,0.2213692140576741,0.9053333333333332
404,1,Silver,JPEG,102815.0,RGB,465.0,491.0,0.8187325646155361,0.1279434617594423,0.9470468431771896
406,1,Silver,JPEG,191709.0,RGB,900.0,600.0,0.2389191212781408,0.2225261996778005,1.5
407,1,Silver,JPEG,238699.0,RGB,900.0,600.0,0.2914032824981844,0.2161685773862463,1.5
408,1,Silver,JPEG,87472.0,RGB,600.0,453.0,0.6406369735532181,0.3524254338346611,1.3245033112582782
409,1,Silver,JPEG,53778.0,RGB,640.0,480.0,0.7522917049632354,0.2456223137665762,1.3333333333333333
410,1,Silver,JPEG,38119.0,RGB,640.0,480.0,0.7195788654003269,0.3042993607487034,1.3333333333333333
411,1,Silver,JPEG,70398.0,RGB,640.0,480.0,0.3734390573937909,0.2843758139046149,1.3333333333333333
412,1,Silver,JPEG,78464.0,RGB,640.0,480.0,0.4396767514297386,0.2285839406625554,1.3333333333333333
413,1,Acanthite,JPEG,74385.0,RGB,640.0,480.0,0.4383232741013071,0.256485642656582,1.3333333333333333
414,1,Silver,JPEG,74593.0,RGB,640.0,480.0,0.4361727685866013,0.2636034566135953,1.3333333333333333
415,1,Silver,JPEG,67704.0,RGB,640.0,846.0,0.1748802684489871,0.2633245737957456,0.7565011820330969
416,1,Silver,JPEG,77616.0,RGB,560.0,880.0,0.1769608718487394,0.3177759402292182,0.6363636363636364
417,1,Silver,JPEG,141309.0,RGB,800.0,600.0,0.5192371977124182,0.2191470081772313,1.3333333333333333
418,1,Proustite,JPEG,93524.0,RGB,640.0,533.0,0.4614281099400359,0.1872945201942767,1.200750469043152
419,1,Polybasite,JPEG,62581.0,RGB,600.0,556.0,0.7240243569850005,0.3858118586558222,1.079136690647482
420,1,Acanthite,JPEG,160601.0,RGB,900.0,675.0,0.5511393012184297,0.2114442185145441,1.3333333333333333
421,1,Proustite,JPEG,176324.0,RGB,900.0,675.0,0.3622222415879933,0.2383745583399724,1.3333333333333333
422,1,Pyrargyrite,JPEG,160257.0,RGB,900.0,675.0,0.3208637843944163,0.2290048680449808,1.3333333333333333
424,1,Silver,JPEG,23243.0,RGB,376.0,690.0,0.8771521769361459,0.2600338279560718,0.5449275362318841
425,1,Silver,JPEG,89365.0,RGB,758.0,800.0,0.6420618888716437,0.3390833691811172,0.9475
426,1,Silver,JPEG,29584.0,RGB,390.0,700.0,0.9122344035049916,0.213894874542263,0.5571428571428572
427,1,Freibergite,JPEG,130017.0,RGB,885.0,680.0,0.2996381639395538,0.2599243070884014,1.3014705882352942
428,1,Silver,JPEG,91851.0,RGB,585.0,700.0,0.504720227920228,0.2507695195792661,0.8357142857142857
429,1,Acanthite,JPEG,51751.0,RGB,513.0,600.0,0.7568643886404465,0.3556314608830226,0.855
430,1,Pyrargyrite,JPEG,69034.0,RGB,548.0,600.0,0.7288756977243452,0.3544098301662525,0.9133333333333332
431,1,Pyrargyrite,JPEG,72584.0,RGB,600.0,579.0,0.6886107216634493,0.3863424906784898,1.0362694300518134
432,1,Chlorargyrite,JPEG,27382.0,RGB,500.0,400.0,0.6970877647058826,0.1503351123009901,1.25
433,1,Proustite,JPEG,80503.0,RGB,588.0,800.0,0.3548751750700278,0.2597702333348498,0.735
434,1,Proustite,JPEG,819112.0,RGB,1024.0,678.0,0.6294606690851119,0.1864636481812674,1.5103244837758112
435,1,Pyrargyrite,JPEG,55557.0,RGB,640.0,480.0,0.6388574091094773,0.299926041283403,1.3333333333333333
436,1,Proustite,JPEG,93914.0,RGB,491.0,550.0,0.5379095084062139,0.2421198803315962,0.8927272727272727
438,1,Silver,JPEG,66347.0,RGB,527.0,600.0,0.7708841388547831,0.3459972176677814,0.8783333333333333
439,1,Silver,JPEG,60657.0,RGB,600.0,377.0,0.7656744335223038,0.341346194123072,1.5915119363395225
440,1,Proustite,JPEG,45613.0,RGB,640.0,480.0,0.4882299070669935,0.2044423050761227,1.3333333333333333
441,1,Silver,JPEG,60391.0,RGB,449.0,500.0,0.6007690641512731,0.2347156784714488,0.898
445,1,Acanthite,JPEG,59060.0,RGB,515.0,435.0,0.6578463625602008,0.1595483032868764,1.1839080459770115
446,1,Silver,JPEG,71724.0,RGB,600.0,526.0,0.6046575834389524,0.1354823708497659,1.1406844106463878
447,1,Silver,JPEG,102225.0,RGB,600.0,572.0,0.3851939873851639,0.1414451648794898,1.048951048951049
448,1,Silver,JPEG,103938.0,RGB,600.0,523.0,0.3333626388732676,0.1424173980959348,1.147227533460803
449,1,Silver,JPEG,47114.0,RGB,640.0,480.0,0.3074388531454249,0.1887393842848065,1.3333333333333333
452,1,Pyrargyrite,JPEG,87721.0,RGB,681.0,772.0,0.3378157409060876,0.2103086527898919,0.8821243523316062
453,1,Silver,JPEG,88068.0,RGB,611.0,859.0,0.2821116841112731,0.2407527032761195,0.7112922002328289
454,1,Silver,JPEG,82593.0,RGB,557.0,781.0,0.2048649800343615,0.2223900571182262,0.7131882202304738
455,1,Silver,JPEG,86289.0,RGB,657.0,930.0,0.578387773891573,0.1351214644943588,0.7064516129032258
456,1,Silver,JPEG,83876.0,RGB,658.0,930.0,0.5727047698512029,0.1387149201729294,0.7075268817204301
457,1,Pyrargyrite,JPEG,92040.0,RGB,662.0,851.0,0.3243856369021528,0.1506486503290232,0.7779083431257344
458,1,Pyrargyrite,JPEG,90805.0,RGB,652.0,717.0,0.3854040427681198,0.2015253723079439,0.9093444909344492
459,1,Acanthite,JPEG,92754.0,RGB,802.0,703.0,0.371485394120756,0.1654771346508197,1.1408250355618776
460,1,Acanthite,JPEG,91402.0,RGB,859.0,657.0,0.4198599684468135,0.1550728462632503,1.3074581430745815
461,1,Acanthite,JPEG,92381.0,RGB,697.0,808.0,0.3310986890317017,0.1438521241559578,0.8626237623762376
462,1,Acanthite,JPEG,91921.0,RGB,857.0,658.0,0.3201499165171667,0.1269636960159201,1.3024316109422491
463,1,Acanthite,JPEG,92445.0,RGB,683.0,808.0,0.3078194314996049,0.1389810485983353,0.8452970297029703
464,1,Acanthite,JPEG,88338.0,RGB,736.0,766.0,0.3333352322936211,0.1498916536998202,0.9608355091383812
465,1,Acanthite,JPEG,91401.0,RGB,674.0,835.0,0.4017019896321862,0.1840597644557014,0.807185628742515
466,1,Acanthite,JPEG,93620.0,RGB,665.0,849.0,0.3465201769753838,0.114554664207573,0.7832744405182568
467,1,Acanthite,JPEG,91191.0,RGB,666.0,846.0,0.3408618533705448,0.1627527896424159,0.7872340425531915
468,1,Acanthite,JPEG,92349.0,RGB,636.0,875.0,0.3735175519264309,0.1460867708056396,0.7268571428571429
469,1,Acanthite,JPEG,91655.0,RGB,644.0,875.0,0.3469543225986046,0.1397423832851477,0.736
470,1,Acanthite,JPEG,91877.0,RGB,677.0,832.0,0.344255714869745,0.1469311351965524,0.8137019230769231
471,1,Acanthite,JPEG,91760.0,RGB,702.0,832.0,0.3610955809838728,0.1579210818268451,0.84375
472,1,Acanthite,JPEG,85649.0,RGB,639.0,882.0,0.2718466694624294,0.1364381551879931,0.7244897959183674
473,1,Silver,JPEG,84737.0,RGB,499.0,600.0,0.6688912858396532,0.3359954381291714,0.8316666666666667
474,1,Silver,JPEG,65926.0,RGB,600.0,441.0,0.6200355253212397,0.3404514671000176,1.3605442176870748
475,1,Silver,JPEG,92714.0,RGB,600.0,548.0,0.6965387982443584,0.3840326379621709,1.094890510948905
476,1,Silver,JPEG,116413.0,RGB,477.0,800.0,0.759776513750154,0.3196557679901742,0.59625
477,1,Stephanite,JPEG,48250.0,RGB,465.0,600.0,0.7879494834492936,0.3452828675963835,0.775
478,1,Stephanite,JPEG,146527.0,RGB,885.0,709.0,0.2988504163110104,0.2704023902576212,1.2482369534555713
479,1,Silver,JPEG,37639.0,RGB,625.0,588.0,0.7794032172869149,0.3426910411563266,1.0629251700680271
480,1,Silver,JPEG,125932.0,RGB,928.0,665.0,0.3474301499184066,0.171108388985287,1.3954887218045111
481,1,Chlorargyrite,JPEG,150182.0,RGB,600.0,501.0,0.4739941293882823,0.1940642083321853,1.1976047904191616
482,1,Acanthite,JPEG,117548.0,RGB,684.0,725.0,0.5209715273082411,0.2256966089049736,0.9434482758620688
483,1,Pyrargyrite,JPEG,97254.0,RGB,761.0,742.0,0.3555679153123079,0.1570855765168327,1.0256064690026954
484,1,Pyrargyrite,JPEG,44833.0,RGB,640.0,480.0,0.5415171058006536,0.3463451828325661,1.3333333333333333
485,1,Silver,JPEG,99812.0,RGB,732.0,773.0,0.4524150557585522,0.2053826171114668,0.9469598965071152
486,1,Silver,JPEG,97432.0,RGB,780.0,725.0,0.5614561467380939,0.2780610803213888,1.0758620689655172
487,1,Pyrargyrite,JPEG,46897.0,RGB,640.0,480.0,0.3095179993872549,0.2039768158449905,1.3333333333333333
488,1,Silver,JPEG,27386.0,RGB,640.0,480.0,0.4430649382148693,0.1672907643764843,1.3333333333333333
489,1,Acanthite,JPEG,55972.0,RGB,498.0,576.0,0.6950950452135337,0.3572738284210324,0.8645833333333334
490,1,Proustite,JPEG,52193.0,RGB,541.0,549.0,0.6943433350768601,0.3215617857968578,0.9854280510018216
491,1,Silver,JPEG,29893.0,RGB,292.0,450.0,0.6575431103948429,0.177868437274498,0.6488888888888888
492,1,Silver,JPEG,80627.0,RGB,700.0,467.0,0.6422175396925365,0.3234453863240785,1.4989293361884368
493,1,Silver,JPEG,89259.0,RGB,550.0,527.0,0.5392732143400745,0.1525856422354238,1.0436432637571158
494,1,Silver,JPEG,70985.0,RGB,600.0,459.0,0.5631520355418855,0.1390203368870106,1.30718954248366
495,1,Silver,JPEG,115851.0,RGB,885.0,686.0,0.2797859676558275,0.3267344670492192,1.290087463556851
496,1,Silver,JPEG,43051.0,RGB,600.0,448.0,0.7210627042483659,0.2612767385351522,1.3392857142857142
